listing_id,date
14527835,2021-02-22
14649863,2016-09-19
14649863,2016-09-25
14649863,2016-10-02
14649863,2016-10-11
14649863,2016-10-15
14649863,2016-10-21
14649863,2016-10-23
14649863,2016-11-06
14649863,2016-11-13
14649863,2016-11-20
14649863,2016-11-27
14649863,2016-12-11
14649863,2016-12-19
14649863,2016-12-28
14649863,2017-01-03
14649863,2017-01-28
14649863,2017-02-13
14649863,2017-03-12
14649863,2017-03-19
14649863,2017-03-26
14649863,2017-04-09
14649863,2017-04-16
14649863,2017-04-23
14649863,2017-05-02
14649863,2017-05-21
14649863,2017-06-24
14649863,2017-07-31
14649863,2017-08-10
14649863,2017-10-01
14649863,2017-11-12
14649863,2017-11-19
14649863,2017-12-17
14649863,2018-01-21
14649863,2018-03-04
14649863,2018-04-22
14649863,2018-05-13
14649863,2018-07-08
14649863,2018-07-22
14649863,2018-07-30
14649863,2018-08-13
14649863,2018-09-16
14649863,2018-10-29
14649863,2018-11-18
14649863,2018-12-16
14649863,2018-12-23
14649863,2019-01-01
14649863,2019-02-09
14649863,2019-03-31
14649863,2019-04-14
14649863,2019-05-05
14649863,2019-06-02
14649863,2019-06-10
14649863,2019-08-03
14649863,2019-08-23
14649863,2019-11-11
14649863,2020-01-01
14780607,2016-10-02
14780607,2016-10-17
14780607,2016-10-22
14780607,2016-11-01
14780607,2016-11-06
14780607,2016-11-13
14780607,2016-11-27
14780607,2016-12-11
14780607,2016-12-18
14780607,2016-12-21
14780607,2017-01-01
14780607,2017-01-28
14780607,2017-02-05
14780607,2017-02-19
14780607,2017-05-23
14780607,2017-05-28
14780607,2017-06-04
14780607,2017-06-10
14780607,2017-07-08
14780607,2017-07-23
14780607,2017-08-20
14780607,2017-08-27
14780607,2017-09-23
14780607,2017-10-16
14784214,2016-12-11
14784214,2016-12-30
14784214,2017-04-02
14784214,2017-04-26
14784214,2017-04-30
14784214,2018-07-30
14784214,2018-10-28
14784214,2019-03-26
14784214,2019-04-22
14784214,2019-09-29
14784214,2019-10-10
14793592,2016-09-11
14793592,2016-09-21
